user,created_at,text
511NY,1/17/2020 13:40,Cleared: Incident on #NY27 WB at Exit 53 - NY 112; Medford Road; North Ocean Aven
511nyWNY,1/17/2020 13:40,Construction on #Route62 SB at 0.49 miles beyond Lockport Avenu
511NY,1/17/2020 13:39,Incident on #NewJerseyTurnpike NB from North of Interchange 13A - Newark Liberty International Airport/US 1&amp;9 to.
511NY,1/17/2020 13:39,Updated: Construction on #US1 SB at Quaker Bridge R
511NY,1/17/2020 13:37,Incident on #AtlanticCityExpressway Both directions from Atlantic City Convention Center/Eastern Terminus to.
511NY,1/17/2020 13:36,Cleared: Incident on #RAMPROUTE33ETOI90W 
511NYMidHudson,1/17/2020 13:35,Construction on #I87NYSThruway NB from After Exit 9 (I-87) - Tarrytown (Rte 9) to Before Exit 10 (I-87) - South.
511NY,1/17/2020 13:35,Construction on #GeorgeWashingtonBridge WB from Lower Trans Manhattan Expressway to New York Side/Lower Leve
511NY,1/17/2020 13:35,Incident on #MorristownLine at Dover Statio
511NY,1/17/2020 13:34,Cleared: Incident on #I84W WB at Exit 64 (KELLY R
511NY,1/17/2020 13:33,Incident on #BabylonBranch EB from New York Penn Station to New York Penn Statio
511NY,1/17/2020 13:32,Incident on #I76 WB at West of Exit 1D - US 13
511NY,1/17/2020 13:32,Updated: Incident on #RLine from Forest Hills-71st Avenue Station to Jackson Hts-Roosevelt Avenue Statio
511NYMidHudson,1/17/2020 13:32,Updated: Construction on #US6 Both directions at Baker Stree
511nyJMZ,1/17/2020 13:32,Updated: Incident on #MLine Manhattan bound from Forest Hills-71st Avenue Station to Jackson Hts-Roosevelt Avenue.
511NY,1/17/2020 13:32,Incident on #NJ168 NB at CR 682/Station A
511NY,1/17/2020 13:32,Updated: Incident on #S15S SB at Exit 37 (RTE 124
511NY,1/17/2020 13:32,Incident on #I84W WB at Exit 56 (GOVERNOR ST
511NY,1/17/2020 13:32,Updated: Construction on #US6 Both directions at Baker Stree
511NY,1/17/2020 13:30,Incident on #3Line from 96th Street Station to 72nd Street Statio
511NY,1/17/2020 13:30,Incident on #LincolnTunnel E
511NY,1/17/2020 13:30,Incident on #2Line SB from 96th Street Station to 72nd Street Statio
511ny123,1/17/2020 13:30,Incident on #3Line from 96th Street Station to 72nd Street Statio
511NY,1/17/2020 13:30,Cleared: Incident on #I80 EB at West of Exit 55 - NJ 62/Union Bl
511ny123,1/17/2020 13:30,Incident on #2Line SB from 96th Street Station to 72nd Street Statio
511NY,1/17/2020 13:30,Updated: Incident on #NJ42 NB from North of Exit 10A - NJ 168/Black Horse Pike to I-29
511NY,1/17/2020 13:29,Cleared: Incident on #TaconicStateParkway SB at Jackson Corners Ro
511nyRochester,1/17/2020 13:29,Incident on #I590 NB at Browncroft Blv
511NY,1/17/2020 13:29,Incident on #NJ73 SB from I-295 to CR 616/Church R
511NY,1/17/2020 13:29,Cleared: Construction on #Q68Bus NB at 14 Av and College Point Blv
511NY,1/17/2020 13:29,Incident on #I590 NB at Browncroft Blv
511NY,1/17/2020 13:29,Cleared: Incident on #I290 
511NY,1/17/2020 13:28,Cleared: Construction on #BabylonBranch WB from Merrick Station to New York Penn Stati
511NYMidHudson,1/17/2020 13:28,Construction on #US6 Both directions at Baker Stree
511NY,1/17/2020 13:28,Cleared: Incident on #I91N NB at 0.95 miles beyond Exit 22 (RTE 9 NB &amp; S
511NY,1/17/2020 13:28,Construction on #US6 Both directions at Baker Stree
511NY,1/17/2020 13:28,Cleared: Incident on #S2W WB at Exit 4 (EAST RIVER DR EX
511NY,1/17/2020 13:26,Cleared: Incident on #SawMillRiverParkway SB at Exit 17 - CR 1
511NY,1/17/2020 13:26,Construction on #BabylonBranch WB from Freeport Station to New York Penn Statio
511NY,1/17/2020 13:26,Cleared: Incident on #TaconicStateParkway SB at Exit 14 - Baldwin Road; Ra
511NY,1/17/2020 13:26,Cleared: Incident on #SprainBrookStateParkway NB at Exit   - Jackson Aven
511NY,1/17/2020 13:26,Cleared: Incident on #I76 WB at Exit 1A - NJ 42/I-2
511nyLongIsland,1/17/2020 13:26,Construction on #BabylonBranch WB from Freeport Station to New York Penn Statio
511NY,1/17/2020 13:25,Updated: Incident on #I84W WB at Exit 64 (KELLY RD
511NY,1/17/2020 13:25,Updated: Incident on #I95S SB at Exit 7 (ATLANTIC ST
511NY,1/17/2020 13:25,Cleared: Incident on #I84W WB at 0.25 miles beyond Exit 63 (RTE 3
511NY,1/17/2020 13:25,Cleared: Incident on #NY66 SB at Railroad Avenue; NY 2
511NY,1/17/2020 13:25,Construction on #34Bus at Pulaski St. at Clifford St
511NY,1/17/2020 13:24,Updated: Incident on #MorristownLine at Dover Statio
511nyAlbany,1/17/2020 13:24,Incident on #I90 EB at Exit 5; Everett Roa
511NY,1/17/2020 13:24,Cleared: Incident on #WTCLine from Exchange Place Station to World Trade Center Stati
511NY,1/17/2020 13:24,Incident on #BeltSystemCrossIslandParkway SB from Exit 33 - I-295 Clearview Expressway to Exit 29E-29W - Grand.
511NY,1/17/2020 13:24,Cleared: Incident on #ToLine from Exchange Place Station to World Trade Center Stati
511NY,1/17/2020 13:24,Incident on #I90 EB at Exit 5; Everett Roa
511NY,1/17/2020 13:24,Cleared: Incident on #HOBLine from Exchange Place Station to World Trade Center Stati
511NY,1/17/2020 13:23,Construction on #I87NYSThruway SB from Before Exit 8/8A (I-87) - I-287 - Route 119 - Saw Mill River Parkway to.
511NY,1/17/2020 13:22,Incident on #RLine from Forest Hills-71st Avenue Station to Jackson Hts-Roosevelt Avenue Statio
511nyJMZ,1/17/2020 13:22,Incident on #MLine Manhattan bound from Forest Hills-71st Avenue Station to Jackson Hts-Roosevelt Avenue Statio
511NY,1/17/2020 13:22,Updated: Incident on #I76 WB at Exit 1A - NJ 42/I-29
511NY,1/17/2020 13:22,Cleared: Incident on #I295 NB from Exit 24 - NJ 45 to Exit 26N - I-76/I-6
511NY,1/17/2020 13:20,Cleared: Incident on #NJ73 NB from CR 544/Evesham Rd/Marlton Pkwy to I-2
511NY,1/17/2020 13:20,Incident on #I684 NB at Exit 3 S/N - NY 22 - Bedford - Armon
511NY,1/17/2020 13:19,Cleared: Incident on #PortJeffersonBranch WB from Westbury Station to New York Penn Stati
511NY,1/17/2020 13:18,Incident on #I80 EB at West of Exit 55 - NJ 62/Union Blv
511NY,1/17/2020 13:18,Cleared: Incident on #I90 EB at Exit 6; US
511NY,1/17/2020 13:18,Updated: Incident on #NJ42 NB at Exit 14 - CR 753/Creek R
511NY,1/17/2020 13:18,Cleared: Incident on #I295 NB from North of Exit 29 - US 30 to Exit 32 - CR 561/Haddonfield Berlin 
511NY,1/17/2020 13:17,Cleared: Incident on #I80 EB from Exit 39 - NJ 53 to West of Exit 42 - US 202/Littleton 
511NY,1/17/2020 13:17,Updated: Incident on #I84E EB at 0.07 miles beyond Exit 43 (PARK RD
511NY,1/17/2020 13:17,Updated: Incident on #NJ55 NB from North of Exit 58 - Deptford Center Rd to NJ 4
511NY,1/17/2020 13:17,Updated: Incident on #I287 SB from North of Exit 14 - US 22 to South of Exit 13 - NJ 2
511NY,1/17/2020 13:16,Cleared: Incident on #I91S SB at Exit 33 (JENNINGS R
511NY,1/17/2020 13:15,Updated: Incident on #I95 NB from START ROUTE I-95; George Washington Bridge to Crotona Avenu
511NY,1/17/2020 13:15,Updated: Incident on #I95 SB from Bruckner Interchange to Crotona Avenu
511NY,1/17/2020 13:14,Updated: Incident on #I495 WB from Exit 23 - Main Street to Exit 19 - Woodhaven Boulevard / Queens Boulevar
511nyAlbany,1/17/2020 13:14,Updated: Incident on #I90 EB at Exit 6; US 
511NY,1/17/2020 13:14,Incident on #I278 EB from Exit   - 38th Street; Sunset Park Industrial Park to Exit 28A - Old Fulton Street;.
511NY,1/17/2020 13:13,Incident on #I84W WB at Exit 64 (KELLY RD
511NY,1/17/2020 13:13,Cleared: Incident on #I495 WB at Exit 37 - Willis Aven
511NY,1/17/2020 13:11,Cleared: Incident on #SprainBrookStateParkway SB at Tuckahoe Road; CR 
511NY,1/17/2020 13:11,Cleared: Incident on #HempsteadBranch at Garden City Stati
511NY,1/17/2020 13:10,Cleared: Incident on #S2W WB at Exit 5D (RTE 3 S
511NY,1/17/2020 13:10,Updated: Incident on #I84W WB at 0.25 miles beyond Exit 63 (RTE 30
511NY,1/17/2020 13:10,Cleared: Incident on #I84W WB at Exit 56 (GOVERNOR S
511NY,1/17/2020 13:10,Construction on #I490 Both directions at Exit 7B - NY 53
511NY,1/17/2020 13:09,Construction on #I490 Both directions at Exit 7A - NY 3
511NY,1/17/2020 13:09,Updated: Incident on #I678 SB from 69th Road; Ramp to Exit 4 -  Liberty Avenu
511nyRochester,1/17/2020 13:09,Construction on #I490 Both directions at Exit 7A - NY 3
511NYMidHudson,1/17/2020 13:09,Incident on #SprainBrookStateParkway NB at Exit   - Jackson Avenu
511NY,1/17/2020 13:09,Updated: Incident on #US30 WB from US 130/Collingswood Circle to CR 628/North Park D
511NY,1/17/2020 13:09,Incident on #SprainBrookStateParkway NB at Exit   - Jackson Avenu
511NY,1/17/2020 13:08,Cleared: Incident on #GeorgeWashingtonBridge EB at New Jersey Side/Upper Level Toll Pla
511NYMidHudson,1/17/2020 13:08,Incident on #I87NYSThruway NB from Before Exit 14B (I-87) - Airmont Rd to Exit 14B (I-87) - Airmont R
511nyAlbany,1/17/2020 13:08,Incident on #I90 EB at Exit 7; Washington Avenu
511NY,1/17/2020 13:08,Cleared: Incident on #I678 SB from Queens; Bronx County Line - Whitestone Bridge Toll Plaza to Linden Place; I-6
511NY,1/17/2020 13:08,Incident on #I87NYSThruway NB from Before Exit 14B (I-87) - Airmont Rd to Exit 14B (I-87) - Airmont R
511NY,1/17/2020 13:08,Incident on #I90 EB at Exit 7; Washington Avenu
511NY,1/17/2020 13:07,Updated: Construction on #I287 NB from North of Exit 22 - US 202 to South of Exit 26 - CR 525/Mount Airy R
511NY,1/17/2020 13:07,Cleared: Incident on #CorridorLine at Jersey Avenue Stati
511NY,1/17/2020 13:07,Cleared: Incident on #NortheastLine at Jersey Avenue Stati
511NY,1/17/2020 13:07,Cleared: Incident on #I84 WB at Exit 5 (I-84) - Maybrook (NY 20
511NY,1/17/2020 13:07,Cleared: Incident on #I290 
511NY,1/17/2020 13:06,Updated: Incident on #US1 NB at Franklin Corner Rd/Bakers Basin R
511NY,1/17/2020 13:06,Updated: Incident on #NJ29 NB from NJ 129 to Thunder Rd/Cass S
511NY,1/17/2020 13:06,Incident on #I76 WB at Exit 1A - NJ 42/I-29
511NY,1/17/2020 13:06,Cleared: Incident on #TaconicStateParkway SB at Exit 11 - NY 1
511NY,1/17/2020 13:05,Incident on #GrandCentralParkway EB from Northern Boulevard; NY 25A to Exit 10 - I-495 Long Island Expresswa
511NY,1/17/2020 13:04,Incident on #I87Northway SB at Exit 11; Round Lake Roa
511NY,1/17/2020 13:04,Construction on #LongBeachBranch WB from Long Beach Station to New York Penn Statio
511NY,1/17/2020 13:04,Construction on #BabylonBranch WB from Babylon Station to New York Penn Statio
511NYMidHudson,1/17/2020 13:04,Updated: Incident on #SawMillRiverParkway SB at Exit 17 - CR 13
511nyAlbany,1/17/2020 13:04,Incident on #I87Northway SB at Exit 11; Round Lake Roa
511nyLongIsland,1/17/2020 13:04,Construction on #BabylonBranch WB from Babylon Station to New York Penn Statio
511NY,1/17/2020 13:04,Updated: Incident on #SawMillRiverParkway SB at Exit 17 - CR 13
511NY,1/17/2020 13:03,Incident on #I90 EB at Exit 6; US 
511NY,1/17/2020 13:03,Updated: Incident on #HollandTunnel EB at New Jerse
511nyAlbany,1/17/2020 13:03,Incident on #I90 EB at Exit 6; US 
511NYMidHudson,1/17/2020 13:03,Incident on #SawMillRiverParkway SB at I-68
511NY,1/17/2020 13:02,Cleared: Incident on #I90NYSThruway WB from After Exit 51 (I-90)- Buffalo - Airport (Rte 33) to Exit 52 (I-90) - Buffalo- Walden A
511NY,1/17/2020 13:02,Updated: Incident on #I295 NB from Exit 56 - US 206 to Exit 60 - I-195/NJ 12
511NY,1/17/2020 13:02,Incident on #RAMPROUTE33ETOI90W WB at 0.04 miles beyond Route 33 Eas
511NY,1/17/2020 13:01,Construction on #NJ72 EB at East of Garden State Parkwa
511NY,1/17/2020 13:01,Construction on #I287 NB at Exit 36 - CR 510/Morris Av
511NY,1/17/2020 13:01,Construction on #NJ45 SB from NJ 49 to North of NJ 4
511NY,1/17/2020 13:01,Construction on #NJ23 SB at South of Limekiln R
511NY,1/17/2020 13:01,Incident on #I84W WB at 0.25 miles beyond Exit 63 (RTE 30
511NY,1/17/2020 13:01,Construction on #NJ35 Both directions at South of Ocean A
511NY,1/17/2020 13:01,Construction on #NJ49 Both directions at West of CR 551/South Hook R
511NY,1/17/2020 13:01,Construction on #NJ20 NB at I-8
511NY,1/17/2020 13:01,Construction on #NJ34 Both directions from North of CR 537/Colts Neck Rd to South of CR 520/Newman Springs R
511NY,1/17/2020 13:01,Construction on #NJ284 Both directions at Sally Harden R
511NY,1/17/2020 13:01,Construction on #NJ23 Both directions at North of CR 527/North Mountain Av
511NY,1/17/2020 13:01,Construction on #NJ49 Both directions at East of CR 630/Fortmott R
511NY,1/17/2020 13:00,Incident on #FranklinDRooseveltDrive NB at East 91st Stree
511NY,1/17/2020 13:00,Incident on #GeorgeWashingtonBridge EB at New Jersey Side/Upper Level Toll Plaz
511NY,1/17/2020 13:00,Construction on #NJ20 NB at I-8
511NY,1/17/2020 13:00,Updated: Incident on #I295 NB from North of Exit 29 - US 30 to Exit 32 - CR 561/Haddonfield Berlin R
511NY,1/17/2020 12:59,Construction on #I90BerkshireConnector WB from Before I-87 Exit 21A - Start of Berkshire Connector to Before Exit.
511nyWNY,1/17/2020 12:59,Incident on #I90NYSThruway WB from After Exit 51 (I-90)- Buffalo - Airport (Rte 33) to Exit 52 (I-90) - Buffalo-.
511nyAlbany,1/17/2020 12:59,Construction on #I90BerkshireConnector WB from Before I-87 Exit 21A - Start of Berkshire Connector to Before Exit.
511NY,1/17/2020 12:59,Incident on #NJ42 NB at Exit 14 - CR 753/Creek R
511NY,1/17/2020 12:59,Updated: Incident on #BLine NB from Kings Highway Station to Prospect Park Statio
511NY,1/17/2020 12:59,Construction on #ThrogsNeckBridge SB at Queens Boun
511NY,1/17/2020 12:59,Incident on #I90NYSThruway WB from After Exit 51 (I-90)- Buffalo - Airport (Rte 33) to Exit 52 (I-90) - Buffalo-.
511NY,1/17/2020 12:58,Cleared: Incident on #ALine from Canal Street Station to 59th Street-Columbus Cir Stati
511NY,1/17/2020 12:58,Incident on #I80 EB from Exit 39 - NJ 53 to West of Exit 42 - US 202/Littleton R
511NY,1/17/2020 12:58,Updated: Incident on #I84E EB at 0.22 miles before Exit 41 (RTE 173
511nyLongIsland,1/17/2020 12:57,Construction on #LongBeachBranch WB from Long Beach Station to Atlantic Termina
511nyAlbany,1/17/2020 12:57,Incident on #I87Northway NB at Exit 1 E; Exit 1
511NY,1/17/2020 12:57,Updated: Incident on #I295 NB from Exit 24 - NJ 45 to Exit 26N - I-76/I-67
511NY,1/17/2020 12:57,Incident on #I87Northway NB at Exit 1 E; Exit 1
511NY,1/17/2020 12:57,Construction on #LongBeachBranch WB from Long Beach Station to Atlantic Termina
511NY,1/17/2020 12:57,Construction on #NJ20 NB at I-8
511NY,1/17/2020 12:57,Cleared: Incident on #I90 WB from Exit 11E; US 9 north; US 20 east to Exit 12; US
511nyWNY,1/17/2020 12:57,Incident on #I290 EB at 0.32 miles before Exit 6 (Sheridan Drive
511NY,1/17/2020 12:56,Updated: Incident on #I287 SB from South of Exit 6 - CR 665/Washington Ave to Exit 3 - New Durham R
511NY,1/17/2020 12:56,Updated: Incident on #I287 NB from Exit 1 - US 1 to Exit 3 - New Durham R
511NY,1/17/2020 12:56,Updated: Incident on #NJ73 NB from CR 544/Evesham Rd/Marlton Pkwy to I-29
511NY,1/17/2020 12:56,Cleared: Incident on #I95 NB from Country Club Road to Exit 8C - Bronx Pelham Parkw
511nyCNY,1/17/2020 12:56,Incident on #I90NYSThruway EB from Before Exit 38 (I-90) - Liverpool (Rte 57) to Exit 37 (I-90) - Electronics.
511NY,1/17/2020 12:55,Incident on #I80 WB from East of Exit 53 - NJ 23/US 46 to Exit 52 - CR 613/Passaic Av
511NY,1/17/2020 12:55,Incident on #BronxRiverParkway SB from US 1 - East Fordham Road to I-95 Cross Bronx Expresswa
511NY,1/17/2020 12:54,Updated: Incident on #83Bus at Journal Square Transportation Cente
511NY,1/17/2020 12:54,Updated: Incident on #I495 WB at Exit 37 - Willis Avenu
511NY,1/17/2020 12:54,Incident on #I280 EB from I-80 to East of Exit 1W - New R
511NY,1/17/2020 12:54,Incident on #I80 EB from Exit 55B - Union Blvd to Exit 57 - NJ 1
511NY,1/17/2020 12:54,Construction on #I287 NB from North of Exit 22 - US 202 to South of Exit 26 - CR 525/Mount Airy R
511NY,1/17/2020 12:54,Cleared: Incident on #I87MajorDeeganExpressway SB from Exit 10 - West 230th Street to Macombs Dam Brid
511nyACE,1/17/2020 12:53,Updated: Incident on #ALine from Canal Street Station to 59th Street-Columbus Cir Statio
511NY,1/17/2020 12:53,Updated: Incident on #NJ7 EB from CR 508 to Charlotte Circl
511NY,1/17/2020 12:53,Updated: Incident on #NJ24 WB at Exit 7 - NJ 124/JFK Parkwa
511NY,1/17/2020 12:53,Updated: Incident on #US46 EB from CR 640/Riverview Dr to CR 621/Valley R
511NY,1/17/2020 12:53,Incident on #I80 WB from Exit 47A - I-280 to Exit 45 - CR 637/Beverwyck R
511NY,1/17/2020 12:53,Updated: Incident on #ALine from Canal Street Station to 59th Street-Columbus Cir Statio
511NY,1/17/2020 12:53,Incident on #I287 SB from Exit 14 - US 22 to South of Exit 13 - NJ 2
511NY,1/17/2020 12:53,Updated: Incident on #NJ3 WB from CR 509/Broad St to US 4
511NY,1/17/2020 12:52,Updated: Incident on #NJ17 SB from North of NJ 4 to Passaic S
511NY,1/17/2020 12:52,Updated: Incident on #NJ495 EB from New Jersey Turnpike to Lincoln Tunne
511NY,1/17/2020 12:52,Updated: Incident on #NJ17 NB from I-80 to Central Av
511NY,1/17/2020 12:52,Incident on #I287 SB from Exit 5 - CR 529/Stelton Rd to Exit 3 - New Durham R
511NY,1/17/2020 12:51,Construction on #US9 NB at North of CR 514/Main S
511NY,1/17/2020 12:51,Updated: Incident on #6
511NY,1/17/2020 12:51,Incident on #I287 NB from Exit 2 - NJ 27 to Exit 4 - Durham R
511NY,1/17/2020 12:51,Incident on #BLine NB from Kings Highway Station to Prospect Park Statio
511NY,1/17/2020 12:50,Updated: Incident on #US19TonnelleAvenue NB from NJ 139 Lower to Manhattan A
511nyLongIsland,1/17/2020 12:50,Construction on #FarRockawayBranch WB from Far Rockaway Station to New York Penn Statio
511NY,1/17/2020 12:50,Updated: Incident on #NJ3 EB from NJ 21 to Ridge R
511NY,1/17/2020 12:50,Construction on #FarRockawayBranch WB from Far Rockaway Station to New York Penn Statio
511NY,1/17/2020 12:49,Updated: Incident on #I280 EB from East of Exit 12 - Garden State Parkway to Exit 14E - King S
